Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
31029,278,3,2015-08-12,1.0,0,0,1,a,c,9260.0,2.0,2010.0,0,0.0,0.0,0
31030,279,3,2015-08-12,1.0,0,0,1,d,c,2320.0,7.2247043363994745,2008.6688567674114,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
31031,280,3,2015-08-12,1.0,0,0,1,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31032,281,3,2015-08-12,1.0,0,0,1,d,c,6970.0,9.0,2011.0,0,0.0,0.0,0
31033,283,3,2015-08-12,1.0,0,0,1,a,a,2260.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
31034,284,3,2015-08-12,1.0,0,0,1,d,a,1290.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
31035,285,3,2015-08-12,1.0,0,0,1,a,a,2410.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31036,287,3,2015-08-12,1.0,0,0,1,c,a,2740.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
31037,288,3,2015-08-12,1.0,0,0,1,d,a,800.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
31038,289,3,2015-08-12,1.0,0,0,1,d,a,6540.0,12.0,2007.0,0,0.0,0.0,0
31039,290,3,2015-08-12,1.0,0,0,0,a,a,4150.0,5.0,2001.0,0,0.0,0.0,0
31040,294,3,2015-08-12,1.0,0,0,1,a,a,3150.0,5.0,2005.0,0,0.0,0.0,0
31041,295,3,2015-08-12,1.0,0,0,1,a,a,210.0,11.0,2000.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
31042,296,3,2015-08-12,1.0,0,0,1,a,a,9580.0,5.0,2007.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
31043,297,3,2015-08-12,1.0,0,0,1,a,a,2300.0,9.0,2010.0,0,0.0,0.0,0
31044,298,3,2015-08-12,1.0,0,0,1,d,a,19840.0,7.0,2009.0,0,0.0,0.0,0
31045,299,3,2015-08-12,1.0,0,0,1,d,c,38630.0,9.0,2012.0,0,0.0,0.0,0
31046,300,3,2015-08-12,1.0,0,0,1,a,c,120.0,4.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
31047,301,3,2015-08-12,1.0,0,0,1,a,c,4510.0,3.0,2015.0,0,0.0,0.0,0
31048,302,3,2015-08-12,1.0,0,0,1,d,c,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
31049,303,3,2015-08-12,1.0,0,0,0,a,a,15430.0,11.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
31050,304,3,2015-08-12,1.0,0,0,1,a,a,1950.0,7.0,2015.0,0,0.0,0.0,0
31051,305,3,2015-08-12,1.0,0,0,1,c,c,2470.0,2.0,2005.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec"
31052,306,3,2015-08-12,1.0,0,0,1,a,a,5100.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
31053,308,3,2015-08-12,1.0,0,0,0,a,a,1070.0,12.0,2006.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
31054,309,3,2015-08-12,1.0,0,0,0,d,a,8740.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Feb,May,Aug,Nov"
31055,310,3,2015-08-12,1.0,0,0,1,a,c,2290.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31056,311,3,2015-08-12,1.0,0,0,1,a,c,680.0,7.0,2005.0,0,0.0,0.0,0
31057,312,3,2015-08-12,1.0,0,0,1,d,a,11300.0,3.0,2012.0,0,0.0,0.0,0
31058,314,3,2015-08-12,1.0,0,0,0,a,a,3560.0,10.0,2001.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
31059,315,3,2015-08-12,1.0,0,0,1,a,c,38710.0,4.0,2013.0,0,0.0,0.0,0
31060,316,3,2015-08-12,1.0,0,0,0,d,a,9000.0,8.0,2001.0,0,0.0,0.0,0
31061,317,3,2015-08-12,1.0,0,0,1,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
31062,319,3,2015-08-12,1.0,0,0,1,a,c,570.0,9.0,2012.0,1,27.0,2012.0,"Mar,Jun,Sept,Dec"
31063,320,3,2015-08-12,1.0,0,0,1,a,c,210.0,9.0,2012.0,0,0.0,0.0,0
31064,323,3,2015-08-12,1.0,0,0,1,d,c,8400.0,4.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
31065,325,3,2015-08-12,1.0,0,0,0,a,c,350.0,3.0,2011.0,1,22.0,2011.0,"Feb,May,Aug,Nov"
31066,326,3,2015-08-12,1.0,0,0,1,d,a,10070.0,5.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
31067,328,3,2015-08-12,1.0,0,0,0,a,a,3130.0,7.0,2002.0,0,0.0,0.0,0
31068,329,3,2015-08-12,1.0,0,0,0,a,a,1310.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
31069,330,3,2015-08-12,1.0,0,0,0,a,c,370.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
31070,331,3,2015-08-12,1.0,0,0,1,a,c,670.0,7.2247043363994745,2008.6688567674114,1,14.0,2015.0,"Jan,Apr,Jul,Oct"
31071,333,3,2015-08-12,1.0,0,0,1,a,c,3720.0,2.0,2010.0,0,0.0,0.0,0
31072,334,3,2015-08-12,1.0,0,0,0,d,c,4040.0,8.0,2008.0,1,18.0,2013.0,"Mar,Jun,Sept,Dec"
31073,335,3,2015-08-12,1.0,0,0,0,b,a,90.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
31074,336,3,2015-08-12,1.0,0,0,1,a,a,190.0,7.0,2014.0,0,0.0,0.0,0
31075,337,3,2015-08-12,1.0,0,0,1,d,c,10600.0,7.0,2005.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
31076,338,3,2015-08-12,1.0,0,0,1,a,c,1590.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
31077,339,3,2015-08-12,1.0,0,0,1,a,c,2280.0,7.2247043363994745,2008.6688567674114,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
31078,340,3,2015-08-12,1.0,0,0,1,a,c,8080.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31079,341,3,2015-08-12,1.0,0,0,0,a,a,190.0,9.0,2011.0,0,0.0,0.0,0
31080,342,3,2015-08-12,1.0,0,0,1,d,c,15770.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
31081,343,3,2015-08-12,1.0,0,0,0,d,a,18650.0,4.0,2004.0,1,14.0,2014.0,"Jan,Apr,Jul,Oct"
31082,344,3,2015-08-12,1.0,0,0,1,a,c,300.0,4.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
31083,345,3,2015-08-12,1.0,0,0,1,a,a,120.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
31084,346,3,2015-08-12,1.0,0,0,0,a,c,8090.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31085,347,3,2015-08-12,1.0,0,0,1,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
31086,348,3,2015-08-12,1.0,0,0,1,a,a,16490.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
31087,350,3,2015-08-12,1.0,0,0,1,d,a,8880.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
31088,351,3,2015-08-12,1.0,0,0,0,a,a,5290.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
31089,352,3,2015-08-12,1.0,0,0,1,d,c,6360.0,7.2247043363994745,2008.6688567674114,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
31090,353,3,2015-08-12,1.0,0,0,1,b,b,900.0,7.2247043363994745,2008.6688567674114,1,14.0,2013.0,"Feb,May,Aug,Nov"
31091,354,3,2015-08-12,1.0,0,0,0,d,c,1500.0,10.0,2005.0,0,0.0,0.0,0
31092,355,3,2015-08-12,1.0,0,0,1,a,c,9720.0,8.0,2013.0,0,0.0,0.0,0
31093,356,3,2015-08-12,1.0,0,0,1,d,c,8970.0,12.0,2007.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
31094,358,3,2015-08-12,1.0,0,0,0,a,a,2890.0,10.0,2003.0,0,0.0,0.0,0
31095,359,3,2015-08-12,1.0,0,0,1,d,c,4370.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31096,362,3,2015-08-12,1.0,0,0,1,c,c,340.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31097,364,3,2015-08-12,1.0,0,0,1,a,c,13620.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31098,365,3,2015-08-12,1.0,0,0,1,c,a,2410.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
31099,367,3,2015-08-12,1.0,0,0,1,d,c,2640.0,9.0,2012.0,0,0.0,0.0,0
31100,368,3,2015-08-12,1.0,0,0,1,d,c,1450.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
31101,369,3,2015-08-12,1.0,0,0,1,d,c,5870.0,4.0,2014.0,0,0.0,0.0,0
31102,370,3,2015-08-12,1.0,0,0,0,d,a,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
31103,371,3,2015-08-12,1.0,0,0,1,d,c,1970.0,7.0,2009.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
31104,372,3,2015-08-12,1.0,0,0,0,d,c,4880.0,8.0,2010.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct"
31105,373,3,2015-08-12,1.0,0,0,1,d,c,11120.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
31106,377,3,2015-08-12,1.0,0,0,1,a,c,100.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
31107,378,3,2015-08-12,1.0,0,0,0,a,c,2140.0,8.0,2012.0,0,0.0,0.0,0
31108,379,3,2015-08-12,1.0,0,0,1,d,a,6630.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31109,380,3,2015-08-12,1.0,0,0,0,a,a,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31110,383,3,2015-08-12,1.0,0,0,1,a,c,350.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31111,385,3,2015-08-12,1.0,0,0,1,d,a,4580.0,9.0,2007.0,0,0.0,0.0,0
31112,386,3,2015-08-12,1.0,0,0,0,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
31113,387,3,2015-08-12,1.0,0,0,0,c,a,210.0,7.2247043363994745,2008.6688567674114,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
31114,388,3,2015-08-12,1.0,0,0,0,a,a,2260.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31115,389,3,2015-08-12,1.0,0,0,1,a,c,6690.0,8.0,2011.0,0,0.0,0.0,0
31116,391,3,2015-08-12,1.0,0,0,0,a,a,460.0,11.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
31117,392,3,2015-08-12,1.0,0,0,0,a,a,2120.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31118,393,3,2015-08-12,1.0,0,0,0,d,c,4820.0,3.0,2008.0,0,0.0,0.0,0
31119,394,3,2015-08-12,1.0,0,0,1,d,a,10850.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31120,395,3,2015-08-12,1.0,0,0,0,a,a,3620.0,2.0,2013.0,0,0.0,0.0,0
31121,397,3,2015-08-12,1.0,0,0,0,a,c,130.0,7.2247043363994745,2008.6688567674114,1,27.0,2013.0,"Feb,May,Aug,Nov"
31122,398,3,2015-08-12,1.0,0,0,1,c,c,1540.0,7.2247043363994745,2008.6688567674114,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
31123,399,3,2015-08-12,1.0,0,0,1,a,a,5360.0,9.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
31124,403,3,2015-08-12,1.0,0,0,0,a,a,4970.0,7.0,2015.0,0,0.0,0.0,0
31125,404,3,2015-08-12,1.0,0,0,1,a,c,1420.0,7.2247043363994745,2008.6688567674114,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
31126,405,3,2015-08-12,1.0,0,0,0,a,a,1080.0,4.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
31127,406,3,2015-08-12,1.0,0,0,1,d,c,8240.0,3.0,2001.0,1,10.0,2013.0,"Feb,May,Aug,Nov"
31128,407,3,2015-08-12,1.0,0,0,1,a,a,5890.0,10.0,2003.0,1,14.0,2011.0,"Feb,May,Aug,Nov"
31129,408,3,2015-08-12,1.0,0,0,1,c,a,1560.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
31130,409,3,2015-08-12,1.0,0,0,1,d,c,840.0,7.2247043363994745,2008.6688567674114,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
31131,410,3,2015-08-12,1.0,0,0,0,c,a,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
31132,411,3,2015-08-12,1.0,0,0,1,d,c,8460.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31133,412,3,2015-08-12,1.0,0,0,1,d,c,4460.0,7.2247043363994745,2008.6688567674114,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
31134,413,3,2015-08-12,1.0,0,0,1,a,c,760.0,9.0,2014.0,0,0.0,0.0,0
31135,414,3,2015-08-12,1.0,0,0,1,d,c,6210.0,7.2247043363994745,2008.6688567674114,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
31136,415,3,2015-08-12,1.0,0,0,1,d,c,6910.0,4.0,2005.0,0,0.0,0.0,0
31137,416,3,2015-08-12,1.0,0,0,1,a,c,4650.0,6.0,2014.0,0,0.0,0.0,0
31138,417,3,2015-08-12,1.0,0,0,0,a,c,840.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
31139,418,3,2015-08-12,1.0,0,0,0,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
31140,420,3,2015-08-12,1.0,0,0,1,d,c,250.0,7.2247043363994745,2008.6688567674114,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
31141,421,3,2015-08-12,1.0,0,0,1,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
31142,422,3,2015-08-12,1.0,0,0,1,a,c,2880.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31143,424,3,2015-08-12,1.0,0,0,0,d,c,1250.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
31144,425,3,2015-08-12,1.0,0,0,0,d,c,1460.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31145,426,3,2015-08-12,1.0,0,0,0,a,a,250.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31146,427,3,2015-08-12,1.0,0,0,1,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
31147,428,3,2015-08-12,1.0,0,0,1,d,a,2960.0,12.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
31148,429,3,2015-08-12,1.0,0,0,1,d,c,16350.0,7.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
31149,430,3,2015-08-12,1.0,0,0,1,d,c,12870.0,10.0,2008.0,0,0.0,0.0,0
31150,431,3,2015-08-12,1.0,0,0,0,d,c,4520.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31151,432,3,2015-08-12,1.0,0,0,1,a,a,810.0,5.0,2013.0,0,0.0,0.0,0
31152,433,3,2015-08-12,1.0,0,0,1,a,c,30030.0,11.0,2010.0,0,0.0,0.0,0
31153,434,3,2015-08-12,1.0,0,0,1,a,a,13020.0,8.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
31154,435,3,2015-08-12,1.0,0,0,0,a,a,910.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31155,440,3,2015-08-12,1.0,0,0,1,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
31156,441,3,2015-08-12,1.0,0,0,0,d,a,2530.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31157,442,3,2015-08-12,1.0,0,0,1,c,a,500.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
31158,445,3,2015-08-12,1.0,0,0,0,a,a,240.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31159,446,3,2015-08-12,1.0,0,0,0,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
31160,447,3,2015-08-12,1.0,0,0,1,a,c,1510.0,9.0,2013.0,0,0.0,0.0,0
31161,448,3,2015-08-12,1.0,0,0,0,a,c,3970.0,9.0,2009.0,0,0.0,0.0,0
31162,449,3,2015-08-12,1.0,0,0,1,a,c,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
31163,450,3,2015-08-12,1.0,0,0,1,c,a,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31164,451,3,2015-08-12,1.0,0,0,1,a,a,2460.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
31165,452,3,2015-08-12,1.0,0,0,1,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov"
31166,453,3,2015-08-12,1.0,0,0,1,a,c,75860.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31167,455,3,2015-08-12,1.0,0,0,1,d,c,7660.0,9.0,2010.0,0,0.0,0.0,0
31168,456,3,2015-08-12,1.0,0,0,0,a,c,140.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31169,457,3,2015-08-12,1.0,0,0,1,d,c,13140.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
31170,458,3,2015-08-12,1.0,0,0,1,c,a,3390.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31171,459,3,2015-08-12,1.0,0,0,1,a,a,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
31172,461,3,2015-08-12,1.0,0,0,1,d,c,1790.0,7.0,2013.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct"
31173,463,3,2015-08-12,1.0,0,0,0,a,a,4160.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31174,465,3,2015-08-12,1.0,0,0,1,d,c,10890.0,4.0,2005.0,0,0.0,0.0,0
31175,466,3,2015-08-12,1.0,0,0,0,a,c,3110.0,3.0,2003.0,0,0.0,0.0,0
31176,467,3,2015-08-12,1.0,0,0,0,a,c,20390.0,4.0,2008.0,0,0.0,0.0,0
31177,468,3,2015-08-12,1.0,0,0,1,c,c,5260.0,9.0,2012.0,0,0.0,0.0,0
31178,470,3,2015-08-12,1.0,0,0,0,a,c,50.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31179,471,3,2015-08-12,1.0,0,0,1,d,a,5300.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
31180,472,3,2015-08-12,1.0,0,0,1,c,c,5030.0,8.0,2011.0,0,0.0,0.0,0
31181,473,3,2015-08-12,1.0,0,0,0,a,a,50.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31182,475,3,2015-08-12,1.0,0,0,0,a,a,140.0,9.0,2005.0,0,0.0,0.0,0
31183,477,3,2015-08-12,1.0,0,0,1,d,a,770.0,7.0,2010.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct"
31184,481,3,2015-08-12,1.0,0,0,1,c,c,7470.0,7.2247043363994745,2008.6688567674114,1,44.0,2012.0,"Feb,May,Aug,Nov"
31185,484,3,2015-08-12,1.0,0,0,1,a,c,14300.0,3.0,2011.0,0,0.0,0.0,0
31186,485,3,2015-08-12,1.0,0,0,1,d,c,3270.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
31187,486,3,2015-08-12,1.0,0,0,0,a,a,2320.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
31188,487,3,2015-08-12,1.0,0,0,1,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
31189,488,3,2015-08-12,1.0,0,0,1,a,c,2890.0,4.0,2014.0,0,0.0,0.0,0
31190,490,3,2015-08-12,1.0,0,0,1,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
31191,491,3,2015-08-12,1.0,0,0,1,d,c,4680.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
31192,492,3,2015-08-12,1.0,0,0,1,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
31193,493,3,2015-08-12,1.0,0,0,0,d,c,1150.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
31194,495,3,2015-08-12,1.0,0,0,1,d,a,5470.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
31195,497,3,2015-08-12,1.0,0,0,1,a,c,1610.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31196,498,3,2015-08-12,1.0,0,0,1,a,a,990.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
31197,499,3,2015-08-12,1.0,0,0,1,c,c,450.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Feb,May,Aug,Nov"
31198,500,3,2015-08-12,1.0,0,0,1,d,c,10690.0,9.0,2007.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct"
31199,501,3,2015-08-12,1.0,0,0,1,a,c,1620.0,9.0,2006.0,0,0.0,0.0,0
31200,502,3,2015-08-12,1.0,0,0,1,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
31201,504,3,2015-08-12,1.0,0,0,1,c,c,820.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31202,505,3,2015-08-12,1.0,0,0,1,a,a,350.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Feb,May,Aug,Nov"
31203,506,3,2015-08-12,1.0,0,0,0,a,a,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
31204,507,3,2015-08-12,1.0,0,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
31205,508,3,2015-08-12,1.0,0,0,0,a,c,1280.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
31206,509,3,2015-08-12,1.0,0,0,1,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
31207,510,3,2015-08-12,1.0,0,0,0,a,c,8260.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31208,511,3,2015-08-12,1.0,0,0,1,a,a,2060.0,9.0,2009.0,0,0.0,0.0,0
31209,512,3,2015-08-12,1.0,0,0,1,b,b,590.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Mar,Jun,Sept,Dec"
31210,514,3,2015-08-12,1.0,0,0,1,c,c,1200.0,7.0,2012.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
31211,515,3,2015-08-12,1.0,0,0,0,d,c,11260.0,7.2247043363994745,2008.6688567674114,1,9.0,2011.0,"Feb,May,Aug,Nov"
31212,516,3,2015-08-12,1.0,0,0,0,a,c,20.0,7.2247043363994745,2008.6688567674114,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
31213,517,3,2015-08-12,1.0,0,0,1,a,c,22490.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31214,518,3,2015-08-12,1.0,0,0,1,d,c,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
31215,519,3,2015-08-12,1.0,0,0,1,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
31216,520,3,2015-08-12,1.0,0,0,1,a,c,6900.0,7.2247043363994745,2008.6688567674114,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
31217,521,3,2015-08-12,1.0,0,0,1,d,a,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
31218,522,3,2015-08-12,1.0,0,0,1,d,c,7160.0,11.0,2012.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
31219,524,3,2015-08-12,1.0,0,0,1,a,c,40860.0,9.0,2013.0,0,0.0,0.0,0
31220,527,3,2015-08-12,1.0,0,0,0,d,c,5830.0,4.0,2008.0,0,0.0,0.0,0
31221,528,3,2015-08-12,1.0,0,0,0,a,c,20620.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
31222,529,3,2015-08-12,1.0,0,0,1,d,c,12920.0,9.0,2012.0,0,0.0,0.0,0
31223,530,3,2015-08-12,1.0,0,0,1,a,c,18160.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31224,531,3,2015-08-12,1.0,0,0,1,a,c,4030.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31225,532,3,2015-08-12,1.0,0,0,0,a,c,1070.0,8.0,2010.0,0,0.0,0.0,0
31226,533,3,2015-08-12,1.0,0,0,1,a,c,5950.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
31227,534,3,2015-08-12,1.0,0,0,1,d,a,1200.0,9.0,2009.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
31228,535,3,2015-08-12,1.0,0,0,0,a,a,3570.0,4.0,2007.0,0,0.0,0.0,0
31229,536,3,2015-08-12,1.0,0,0,0,a,c,4700.0,9.0,2002.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
31230,537,3,2015-08-12,1.0,0,0,1,a,a,600.0,5.0,2002.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
31231,538,3,2015-08-12,1.0,0,0,1,a,a,990.0,2.0,2010.0,0,0.0,0.0,0
31232,539,3,2015-08-12,1.0,0,0,1,a,a,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
31233,540,3,2015-08-12,1.0,0,0,1,d,c,810.0,7.2247043363994745,2008.6688567674114,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
31234,541,3,2015-08-12,1.0,0,0,0,a,c,650.0,7.0,1990.0,0,0.0,0.0,0
31235,542,3,2015-08-12,1.0,0,0,1,a,a,7280.0,9.0,2012.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
